29a94cfd737ae880e7d8c2b92f4b9407,"button.ant-btn.ant-btn-primary:attr__class=""ant-btn ant-btn-primary""attr__data-attr=""select-platform-Mobile""attr__style=""margin-right: 10px;""attr__type=""button""nth-child=""2""nth-of-type=""2"";div.ant-row:attr__class=""ant-row""nth-child=""3""nth-of-type=""1"";div.ant-card-body:attr__class=""ant-card-body""nth-child=""2""nth-of-type=""2"";div.ant-card.ant-card-bordered.card:attr__class=""ant-card ant-card-bordered card""attr__style=""width: 65vw; max-height: 70vh; overflow: auto;""nth-child=""1""nth-of-type=""1"";div.ant-col:attr__class=""ant-col""nth-child=""1""nth-of-type=""1"";div.background:attr__class=""background""attr__style=""display: flex; height: 100vh; width: 100vw; align-items: center; justify-content: center;""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
7783abdf94fd6fe46b66777f6b35871b,"li.ant-list-item.selectable-item:attr__class=""ant-list-item selectable-item""attr__data-attr=""select-framework-FLUTTER""nth-child=""4""nth-of-type=""4""text=""Flutter"";ul.ant-list-items:attr__class=""ant-list-items""nth-child=""1""nth-of-type=""1"";div.ant-spin-container:attr__class=""ant-spin-container""nth-child=""1""nth-of-type=""1"";div.ant-spin-nested-loading:attr__class=""ant-spin-nested-loading""nth-child=""1""nth-of-type=""1"";div.ant-list.ant-list-bordered.ant-list-split:attr__class=""ant-list ant-list-split ant-list-bordered""attr__style=""width: 100%;""nth-child=""1""nth-of-type=""1"";div.ant-row:attr__class=""ant-row""nth-child=""2""nth-of-type=""1"";div.ant-card-body:attr__class=""ant-card-body""nth-child=""2""nth-of-type=""2"";div.ant-card.ant-card-bordered.card:attr__class=""ant-card ant-card-bordered card""attr__style=""width: 65vw; max-height: 70vh; overflow: auto;""nth-child=""1""nth-of-type=""1"";div.ant-col:attr__class=""ant-col""nth-child=""1""nth-of-type=""1"";div.background:attr__class=""background""attr__style=""display: flex; height: 100vh; width: 100vw; align-items: center; justify-content: center;""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
29d71a5233b5561d4f803960f95d3e5b,"div.ant-card.ant-card-bordered.big-button.card:attr__class=""ant-card ant-card-bordered card big-button""attr__data-attr=""wizard-continue-button""attr__style=""margin-top: 20px; width: 65vw; height: 70px; display: flex; align-items: center; justify-content: center; border-radius: 5px; cursor: pointer; background-color: rgb(0, 123, 255);""nth-child=""2""nth-of-type=""2"";div.ant-col:attr__class=""ant-col""nth-child=""1""nth-of-type=""1"";div.background:attr__class=""background""attr__style=""display: flex; height: 100vh; width: 100vw; align-items: center; justify-content: center;""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
828bd7abcc62fa7b2e46e8d8a396e7ac,"b.button-border.clickable:attr__class=""button-border clickable""attr__data-attr=""wizard-complete-button""attr__style=""float: right;""nth-child=""3""nth-of-type=""1""text=""Continue without verifying"";div.ant-card-body:attr__class=""ant-card-body""nth-child=""2""nth-of-type=""2"";div.ant-card.ant-card-bordered.card:attr__class=""ant-card ant-card-bordered card""attr__style=""width: 65vw; max-height: 70vh; overflow: auto;""nth-child=""1""nth-of-type=""1"";div.ant-col:attr__class=""ant-col""nth-child=""1""nth-of-type=""1"";div.background:attr__class=""background""attr__style=""display: flex; height: 100vh; width: 100vw; align-items: center; justify-content: center;""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
0592e557e5015126573e50840c59f0c0,"span:attr__data-attr=""insight-funnels-tab""nth-child=""1""nth-of-type=""1""text=""Funnels"";div.ant-tabs-tab-btn:attr__aria-controls=""rc-tabs-0-panel-FUNNELS""attr__aria-selected=""false""attr__class=""ant-tabs-tab-btn""attr__id=""rc-tabs-0-tab-FUNNELS""attr__role=""tab""attr__tabindex=""0""attr_id=""rc-tabs-0-tab-FUNNELS""nth-child=""1""nth-of-type=""1"";div.ant-tabs-tab:attr__class=""ant-tabs-tab""nth-child=""3""nth-of-type=""3"";div.ant-tabs-nav-list:attr__class=""ant-tabs-nav-list""attr__style=""transform: translate(0px, 0px); transition: none 0s ease 0s;""nth-child=""1""nth-of-type=""1"";div.ant-tabs-nav-wrap:attr__class=""ant-tabs-nav-wrap""nth-child=""1""nth-of-type=""1"";div.ant-tabs-nav:attr__class=""ant-tabs-nav""attr__role=""tablist""nth-child=""1""nth-of-type=""1"";div.ant-tabs.ant-tabs-large.ant-tabs-top:attr__class=""ant-tabs ant-tabs-top ant-tabs-large""attr__style=""overflow: visible;""nth-child=""1""nth-of-type=""1"";div.ant-row.ant-row-middle.ant-row-space-between:attr__class=""ant-row ant-row-space-between ant-row-middle""nth-child=""2""nth-of-type=""1"";div.actions-graph:attr__class=""actions-graph""nth-child=""1""nth-of-type=""1"";main.ant-layout-content.pl-5.pr-5.pt-3:attr__class=""ant-layout-content pl-5 pr-5 pt-3""attr__data-attr=""layout-content""nth-child=""2""nth-of-type=""1"";section.ant-layout.bg-dashboard.with-open-sidebar:attr__class=""ant-layout bg-dashboard with-open-sidebar""attr__style=""min-height: 100vh;""nth-child=""3""nth-of-type=""1"";section.ant-layout.ant-layout-has-sider.bg-white:attr__class=""ant-layout ant-layout-has-sider bg-white""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
31cd783c8572a24e1bd1912d8c436b72,"a.btn.btn-lg.btn-success:attr__class=""btn btn-lg btn-success""attr__href=""/demo/1""attr__id=""sign-up""attr_id=""sign-up""href=""/demo/1""nth-child=""5""nth-of-type=""1""text=""Sign up"";div.container:attr__class=""container""nth-child=""1""nth-of-type=""1"";body:nth-child=""2""nth-of-type=""1"""
c62fda700a700ea6304127c7778c1409,"button.btn.btn-success:attr__class=""btn btn-success""attr__type=""submit""nth-child=""5""nth-of-type=""1""text=""Sign up!"";form:attr__action=""/demo/2""nth-child=""3""nth-of-type=""1"";div.container:attr__class=""container""nth-child=""1""nth-of-type=""1"";body:nth-child=""2""nth-of-type=""1"""
fd648bcc269220b3b57ea238291705fc,"form:attr__action=""/demo/2""nth-child=""3""nth-of-type=""1"";div.container:attr__class=""container""nth-child=""1""nth-of-type=""1"";body:nth-child=""2""nth-of-type=""1"""
fb8889cd2164a4c2a64dbfddfea4cbc3,"button.btn.btn-success:attr__class=""btn btn-success""attr__type=""submit""nth-child=""3""nth-of-type=""1""text=""Pay $10!"";form:attr__action=""/demo/3""nth-child=""3""nth-of-type=""1"";div.container:attr__class=""container""nth-child=""1""nth-of-type=""1"";body:nth-child=""2""nth-of-type=""1"""
cf77a0a561f2a0ae1e17cc9e3783346c,"form:attr__action=""/demo/3""nth-child=""3""nth-of-type=""1"";div.container:attr__class=""container""nth-child=""1""nth-of-type=""1"";body:nth-child=""2""nth-of-type=""1"""
ca1cbc33384acc50590d46d1858b75c3,"div.ant-tabs-tab:attr__class=""ant-tabs-tab""nth-child=""3""nth-of-type=""3"";div.ant-tabs-nav-list:attr__class=""ant-tabs-nav-list""attr__style=""transform: translate(0px, 0px);""nth-child=""1""nth-of-type=""1"";div.ant-tabs-nav-wrap:attr__class=""ant-tabs-nav-wrap""nth-child=""1""nth-of-type=""1"";div.ant-tabs-nav:attr__class=""ant-tabs-nav""attr__role=""tablist""nth-child=""1""nth-of-type=""1"";div.ant-tabs.ant-tabs-large.ant-tabs-top:attr__class=""ant-tabs ant-tabs-top ant-tabs-large""attr__style=""overflow: visible;""nth-child=""1""nth-of-type=""1"";div.ant-row.ant-row-middle.ant-row-space-between:attr__class=""ant-row ant-row-space-between ant-row-middle""nth-child=""2""nth-of-type=""1"";div.actions-graph:attr__class=""actions-graph""nth-child=""1""nth-of-type=""1"";main.ant-layout-content.pl-5.pr-5.pt-3:attr__class=""ant-layout-content pl-5 pr-5 pt-3""attr__data-attr=""layout-content""nth-child=""2""nth-of-type=""1"";section.ant-layout.bg-dashboard.with-open-sidebar:attr__class=""ant-layout bg-dashboard with-open-sidebar""attr__style=""min-height: 100vh;""nth-child=""3""nth-of-type=""1"";section.ant-layout.ant-layout-has-sider.bg-white:attr__class=""ant-layout ant-layout-has-sider bg-white""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
0b7c1025771220af23faf709f43e259e,"span:nth-child=""1""nth-of-type=""1""text=""Add action/event"";button.ant-btn.ant-btn-primary:attr__class=""ant-btn ant-btn-primary""attr__data-attr=""add-action-event-button""attr__style=""margin-top: 0.5rem;""attr__type=""button""nth-child=""1""nth-of-type=""1"";div:nth-child=""1""nth-of-type=""1"";div:nth-child=""2""nth-of-type=""1"";form:nth-child=""1""nth-of-type=""1"";div:attr__data-attr=""funnel-tab""nth-child=""1""nth-of-type=""1"";div.card-body.mb-0.px-4:attr__class=""card-body px-4 mb-0""nth-child=""1""nth-of-type=""1"";div.card.mb-3:attr__class=""card mb-3""attr__style=""overflow: visible;""attr__title=""""nth-child=""1""nth-of-type=""1"";div.ant-col.ant-col-xl-7.ant-col-xs-24:attr__class=""ant-col ant-col-xs-24 ant-col-xl-7""attr__style=""padding-left: 8px; padding-right: 8px;""nth-child=""1""nth-of-type=""1"";div.ant-row:attr__class=""ant-row""attr__style=""margin-left: -8px; margin-right: -8px;""nth-child=""3""nth-of-type=""2"";div.actions-graph:attr__class=""actions-graph""nth-child=""1""nth-of-type=""1"";main.ant-layout-content.pl-5.pr-5.pt-3:attr__class=""ant-layout-content pl-5 pr-5 pt-3""attr__data-attr=""layout-content""nth-child=""2""nth-of-type=""1"";section.ant-layout.bg-dashboard.with-open-sidebar:attr__class=""ant-layout bg-dashboard with-open-sidebar""attr__style=""min-height: 100vh;""nth-child=""3""nth-of-type=""1"";section.ant-layout.ant-layout-has-sider.bg-white:attr__class=""ant-layout ant-layout-has-sider bg-white""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
bc71a18394392b471ddc19013b954370,"div:attr__style=""padding-top: 6px;""nth-child=""2""nth-of-type=""1"";div.mt-2:attr__class=""mt-2""attr__style=""padding-bottom: 16px;""nth-child=""1""nth-of-type=""1"";div:nth-child=""2""nth-of-type=""1"";form:nth-child=""1""nth-of-type=""1"";div:attr__data-attr=""funnel-tab""nth-child=""1""nth-of-type=""1"";div.card-body.mb-0.px-4:attr__class=""card-body px-4 mb-0""nth-child=""1""nth-of-type=""1"";div.card.mb-3:attr__class=""card mb-3""attr__style=""overflow: visible;""attr__title=""""nth-child=""1""nth-of-type=""1"";div.ant-col.ant-col-xl-7.ant-col-xs-24:attr__class=""ant-col ant-col-xs-24 ant-col-xl-7""attr__style=""padding-left: 8px; padding-right: 8px;""nth-child=""1""nth-of-type=""1"";div.ant-row:attr__class=""ant-row""attr__style=""margin-left: -8px; margin-right: -8px;""nth-child=""3""nth-of-type=""2"";div.actions-graph:attr__class=""actions-graph""nth-child=""1""nth-of-type=""1"";main.ant-layout-content.pl-5.pr-5.pt-3:attr__class=""ant-layout-content pl-5 pr-5 pt-3""attr__data-attr=""layout-content""nth-child=""2""nth-of-type=""1"";section.ant-layout.bg-dashboard.with-open-sidebar:attr__class=""ant-layout bg-dashboard with-open-sidebar""attr__style=""min-height: 100vh;""nth-child=""3""nth-of-type=""1"";section.ant-layout.ant-layout-has-sider.bg-white:attr__class=""ant-layout ant-layout-has-sider bg-white""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
ff0e4f8c939e181eec5a7a0450cbd51d,"div.btn.btn-light.btn-sm.ml-2:attr__class=""btn btn-sm btn-light ml-2""attr__data-attr=""show-prop-filter-0""nth-child=""2""nth-of-type=""1""text=""Add filters"";div:attr__style=""padding-top: 6px;""nth-child=""2""nth-of-type=""1"";div.mt-2:attr__class=""mt-2""attr__style=""padding-bottom: 16px;""nth-child=""1""nth-of-type=""1"";div:nth-child=""2""nth-of-type=""1"";form:nth-child=""1""nth-of-type=""1"";div:attr__data-attr=""funnel-tab""nth-child=""1""nth-of-type=""1"";div.card-body.mb-0.px-4:attr__class=""card-body px-4 mb-0""nth-child=""1""nth-of-type=""1"";div.card.mb-3:attr__class=""card mb-3""attr__style=""overflow: visible;""attr__title=""""nth-child=""1""nth-of-type=""1"";div.ant-col.ant-col-xl-7.ant-col-xs-24:attr__class=""ant-col ant-col-xs-24 ant-col-xl-7""attr__style=""padding-left: 8px; padding-right: 8px;""nth-child=""1""nth-of-type=""1"";div.ant-row:attr__class=""ant-row""attr__style=""margin-left: -8px; margin-right: -8px;""nth-child=""3""nth-of-type=""2"";div.actions-graph:attr__class=""actions-graph""nth-child=""1""nth-of-type=""1"";main.ant-layout-content.pl-5.pr-5.pt-3:attr__class=""ant-layout-content pl-5 pr-5 pt-3""attr__data-attr=""layout-content""nth-child=""2""nth-of-type=""1"";section.ant-layout.bg-dashboard.with-open-sidebar:attr__class=""ant-layout bg-dashboard with-open-sidebar""attr__style=""min-height: 100vh;""nth-child=""3""nth-of-type=""1"";section.ant-layout.ant-layout-has-sider.bg-white:attr__class=""ant-layout ant-layout-has-sider bg-white""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
49b7c40851cbfb7468c886cd6404a69e,"span:attr__aria-hidden=""true""nth-child=""1""nth-of-type=""1""text=""Ã—"";span.close.cursor-pointer.ml-2:attr__class=""close cursor-pointer ml-2""attr__style=""float: none; position: absolute; margin-top: 3px;""nth-child=""3""nth-of-type=""2"";div:attr__style=""padding-top: 6px;""nth-child=""2""nth-of-type=""1"";div.mt-2:attr__class=""mt-2""attr__style=""padding-bottom: 16px;""nth-child=""1""nth-of-type=""1"";div:nth-child=""2""nth-of-type=""1"";form:nth-child=""1""nth-of-type=""1"";div:attr__data-attr=""funnel-tab""nth-child=""1""nth-of-type=""1"";div.card-body.mb-0.px-4:attr__class=""card-body px-4 mb-0""nth-child=""1""nth-of-type=""1"";div.card.mb-3:attr__class=""card mb-3""attr__style=""overflow: visible;""attr__title=""""nth-child=""1""nth-of-type=""1"";div.ant-col.ant-col-xl-7.ant-col-xs-24:attr__class=""ant-col ant-col-xs-24 ant-col-xl-7""attr__style=""padding-left: 8px; padding-right: 8px;""nth-child=""1""nth-of-type=""1"";div.ant-row:attr__class=""ant-row""attr__style=""margin-left: -8px; margin-right: -8px;""nth-child=""3""nth-of-type=""2"";div.actions-graph:attr__class=""actions-graph""nth-child=""1""nth-of-type=""1"";main.ant-layout-content.pl-5.pr-5.pt-3:attr__class=""ant-layout-content pl-5 pr-5 pt-3""attr__data-attr=""layout-content""nth-child=""2""nth-of-type=""1"";section.ant-layout.bg-dashboard.with-open-sidebar:attr__class=""ant-layout bg-dashboard with-open-sidebar""attr__style=""min-height: 100vh;""nth-child=""3""nth-of-type=""1"";section.ant-layout.ant-layout-has-sider.bg-white:attr__class=""ant-layout ant-layout-has-sider bg-white""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
cd78716b03b6b916b435452e4b76f7f1,"span:nth-child=""1""nth-of-type=""1""text=""Add action/event"";button.ant-btn.ant-btn-primary:attr__ant-click-animating-without-extra-node=""false""attr__class=""ant-btn ant-btn-primary""attr__data-attr=""add-action-event-button""attr__style=""margin-top: 0.5rem;""attr__type=""button""nth-child=""1""nth-of-type=""1"";div:nth-child=""1""nth-of-type=""1"";div:nth-child=""2""nth-of-type=""1"";form:nth-child=""1""nth-of-type=""1"";div:attr__data-attr=""funnel-tab""nth-child=""1""nth-of-type=""1"";div.card-body.mb-0.px-4:attr__class=""card-body px-4 mb-0""nth-child=""1""nth-of-type=""1"";div.card.mb-3:attr__class=""card mb-3""attr__style=""overflow: visible;""attr__title=""""nth-child=""1""nth-of-type=""1"";div.ant-col.ant-col-xl-7.ant-col-xs-24:attr__class=""ant-col ant-col-xs-24 ant-col-xl-7""attr__style=""padding-left: 8px; padding-right: 8px;""nth-child=""1""nth-of-type=""1"";div.ant-row:attr__class=""ant-row""attr__style=""margin-left: -8px; margin-right: -8px;""nth-child=""3""nth-of-type=""2"";div.actions-graph:attr__class=""actions-graph""nth-child=""1""nth-of-type=""1"";main.ant-layout-content.pl-5.pr-5.pt-3:attr__class=""ant-layout-content pl-5 pr-5 pt-3""attr__data-attr=""layout-content""nth-child=""2""nth-of-type=""1"";section.ant-layout.bg-dashboard.with-open-sidebar:attr__class=""ant-layout bg-dashboard with-open-sidebar""attr__style=""min-height: 100vh;""nth-child=""3""nth-of-type=""1"";section.ant-layout.ant-layout-has-sider.bg-white:attr__class=""ant-layout ant-layout-has-sider bg-white""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
5b4046a2cf04580bbbb08a11208bd5bb,"svg:attr__aria-hidden=""true""attr__class=""""attr__data-icon=""down""attr__fill=""currentColor""attr__focusable=""false""attr__height=""1em""attr__viewBox=""64 64 896 896""attr__width=""1em""nth-child=""1""nth-of-type=""1"";span.anticon.anticon-down:attr__aria-label=""down""attr__class=""anticon anticon-down""attr__role=""img""attr__style=""margin-left: 3px; color: rgba(0, 0, 0, 0.25);""nth-child=""1""nth-of-type=""1"";button.btn.btn-light.btn-sm.filter-action:attr__class=""filter-action btn btn-sm btn-light""attr__data-attr=""trend-element-subject-0""attr__style=""font-weight: 500;""attr__type=""button""nth-child=""1""nth-of-type=""1""text=""Select action"";div.mt-2:attr__class=""mt-2""attr__style=""padding-bottom: 16px;""nth-child=""1""nth-of-type=""1"";div:nth-child=""2""nth-of-type=""1"";form:nth-child=""1""nth-of-type=""1"";div:attr__data-attr=""funnel-tab""nth-child=""1""nth-of-type=""1"";div.card-body.mb-0.px-4:attr__class=""card-body px-4 mb-0""nth-child=""1""nth-of-type=""1"";div.card.mb-3:attr__class=""card mb-3""attr__style=""overflow: visible;""attr__title=""""nth-child=""1""nth-of-type=""1"";div.ant-col.ant-col-xl-7.ant-col-xs-24:attr__class=""ant-col ant-col-xs-24 ant-col-xl-7""attr__style=""padding-left: 8px; padding-right: 8px;""nth-child=""1""nth-of-type=""1"";div.ant-row:attr__class=""ant-row""attr__style=""margin-left: -8px; margin-right: -8px;""nth-child=""3""nth-of-type=""2"";div.actions-graph:attr__class=""actions-graph""nth-child=""1""nth-of-type=""1"";main.ant-layout-content.pl-5.pr-5.pt-3:attr__class=""ant-layout-content pl-5 pr-5 pt-3""attr__data-attr=""layout-content""nth-child=""2""nth-of-type=""1"";section.ant-layout.bg-dashboard.with-open-sidebar:attr__class=""ant-layout bg-dashboard with-open-sidebar""attr__style=""min-height: 100vh;""nth-child=""3""nth-of-type=""1"";section.ant-layout.ant-layout-has-sider.bg-white:attr__class=""ant-layout ant-layout-has-sider bg-white""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
0ec58fb34acfcbc227d6e3d076886595,"div.ant-select-item.ant-select-item-option.ant-select-item-option-active.ant-select-item-option-grouped:attr__aria-selected=""false""attr__class=""ant-select-item ant-select-item-option ant-select-item-option-grouped ant-select-item-option-active""nth-child=""2""nth-of-type=""2"";div.rc-virtual-list-holder-inner:attr__class=""rc-virtual-list-holder-inner""attr__style=""display: flex; flex-direction: column;""nth-child=""1""nth-of-type=""1"";div:nth-child=""1""nth-of-type=""1"";div.rc-virtual-list-holder:attr__class=""rc-virtual-list-holder""attr__style=""max-height: 300px; overflow-y: hidden; overflow-anchor: none;""nth-child=""1""nth-of-type=""1"";div.rc-virtual-list:attr__class=""rc-virtual-list""attr__style=""position: relative;""nth-child=""2""nth-of-type=""2"";div:nth-child=""1""nth-of-type=""1"";div..ant-select-dropdown.ant-select-dropdown-placement-bottomLeft:attr__class=""ant-select-dropdown ant-select-dropdown-placement-bottomLeft ""attr__style=""min-width: 226px; width: 226px; left: 16px; top: 76.6719px;""nth-child=""1""nth-of-type=""1"";div:nth-child=""1""nth-of-type=""1"";div:attr__style=""position: absolute; top: 0px; left: 0px; width: 100%;""nth-child=""3""nth-of-type=""3"";div.as-popup:attr__class=""as-popup""attr__id=""action-select-popup""attr_id=""action-select-popup""nth-child=""2""nth-of-type=""2"";div.select-box:attr__class=""select-box""attr__style=""padding: 0px;""nth-child=""1""nth-of-type=""1"";div.action-filter-dropdown:attr__class=""action-filter-dropdown""nth-child=""3""nth-of-type=""2"";div.mt-2:attr__class=""mt-2""attr__style=""padding-bottom: 16px;""nth-child=""1""nth-of-type=""1"";div:nth-child=""2""nth-of-type=""1"";form:nth-child=""1""nth-of-type=""1"";div:attr__data-attr=""funnel-tab""nth-child=""1""nth-of-type=""1"";div.card-body.mb-0.px-4:attr__class=""card-body px-4 mb-0""nth-child=""1""nth-of-type=""1"";div.card.mb-3:attr__class=""card mb-3""attr__style=""overflow: visible;""attr__title=""""nth-child=""1""nth-of-type=""1"";div.ant-col.ant-col-xl-7.ant-col-xs-24:attr__class=""ant-col ant-col-xs-24 ant-col-xl-7""attr__style=""padding-left: 8px; padding-right: 8px;""nth-child=""1""nth-of-type=""1"";div.ant-row:attr__class=""ant-row""attr__style=""margin-left: -8px; margin-right: -8px;""nth-child=""3""nth-of-type=""2"";div.actions-graph:attr__class=""actions-graph""nth-child=""1""nth-of-type=""1"";main.ant-layout-content.pl-5.pr-5.pt-3:attr__class=""ant-layout-content pl-5 pr-5 pt-3""attr__data-attr=""layout-content""nth-child=""2""nth-of-type=""1"";section.ant-layout.bg-dashboard.with-open-sidebar:attr__class=""ant-layout bg-dashboard with-open-sidebar""attr__style=""min-height: 100vh;""nth-child=""3""nth-of-type=""1"";section.ant-layout.ant-layout-has-sider.bg-white:attr__class=""ant-layout ant-layout-has-sider bg-white""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
ced41f5d7d98f4fb6e818f8f5ed2582d,"span:nth-child=""1""nth-of-type=""1""text=""Calculate"";button.ant-btn.ant-btn-primary.mr-1:attr__class=""ant-btn ant-btn-primary mr-1""attr__data-attr=""save-funnel-button""attr__type=""submit""nth-child=""1""nth-of-type=""1"";div.ant-row.ant-row-start:attr__class=""ant-row ant-row-start""nth-child=""1""nth-of-type=""1"";div.ant-row.ant-row-space-between:attr__class=""ant-row ant-row-space-between""nth-child=""7""nth-of-type=""3"";form:nth-child=""1""nth-of-type=""1"";div:attr__data-attr=""funnel-tab""nth-child=""1""nth-of-type=""1"";div.card-body.mb-0.px-4:attr__class=""card-body px-4 mb-0""nth-child=""1""nth-of-type=""1"";div.card.mb-3:attr__class=""card mb-3""attr__style=""overflow: visible;""attr__title=""""nth-child=""1""nth-of-type=""1"";div.ant-col.ant-col-xl-7.ant-col-xs-24:attr__class=""ant-col ant-col-xs-24 ant-col-xl-7""attr__style=""padding-left: 8px; padding-right: 8px;""nth-child=""1""nth-of-type=""1"";div.ant-row:attr__class=""ant-row""attr__style=""margin-left: -8px; margin-right: -8px;""nth-child=""3""nth-of-type=""2"";div.actions-graph:attr__class=""actions-graph""nth-child=""1""nth-of-type=""1"";main.ant-layout-content.pl-5.pr-5.pt-3:attr__class=""ant-layout-content pl-5 pr-5 pt-3""attr__data-attr=""layout-content""nth-child=""2""nth-of-type=""1"";section.ant-layout.bg-dashboard.with-open-sidebar:attr__class=""ant-layout bg-dashboard with-open-sidebar""attr__style=""min-height: 100vh;""nth-child=""3""nth-of-type=""1"";section.ant-layout.ant-layout-has-sider.bg-white:attr__class=""ant-layout ant-layout-has-sider bg-white""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
bc0bf4503bd8462db1c43cdf09cb536c,"form:nth-child=""1""nth-of-type=""1"";div:attr__data-attr=""funnel-tab""nth-child=""1""nth-of-type=""1"";div.card-body.mb-0.px-4:attr__class=""card-body px-4 mb-0""nth-child=""1""nth-of-type=""1"";div.card.mb-3:attr__class=""card mb-3""attr__style=""overflow: visible;""attr__title=""""nth-child=""1""nth-of-type=""1"";div.ant-col.ant-col-xl-7.ant-col-xs-24:attr__class=""ant-col ant-col-xs-24 ant-col-xl-7""attr__style=""padding-left: 8px; padding-right: 8px;""nth-child=""1""nth-of-type=""1"";div.ant-row:attr__class=""ant-row""attr__style=""margin-left: -8px; margin-right: -8px;""nth-child=""3""nth-of-type=""2"";div.actions-graph:attr__class=""actions-graph""nth-child=""1""nth-of-type=""1"";main.ant-layout-content.pl-5.pr-5.pt-3:attr__class=""ant-layout-content pl-5 pr-5 pt-3""attr__data-attr=""layout-content""nth-child=""2""nth-of-type=""1"";section.ant-layout.bg-dashboard.with-open-sidebar:attr__class=""ant-layout bg-dashboard with-open-sidebar""attr__style=""min-height: 100vh;""nth-child=""3""nth-of-type=""1"";section.ant-layout.ant-layout-has-sider.bg-white:attr__class=""ant-layout ant-layout-has-sider bg-white""nth-child=""1""nth-of-type=""1"";div:attr__id=""root""attr_id=""root""nth-child=""3""nth-of-type=""2"";body:nth-child=""2""nth-of-type=""1"""
